Column,graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_auftraggeber_anzahl
520,orig_lobbyregister_2022-09-16_#0014706,lobbyregister_client,lobbyregister,2022-09-16,Expedia,Expedia,norm_lobbyregister_eintrag_2022-09-19_#0010527,
521,orig_lobbyregister_2022-02-27_#0014707,lobbyregister_client,lobbyregister,2022-02-27,Exposure- und Dialogprogramme e.V.,Exposure- und Dialogprogramme e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010546,
522,orig_lobbyregister_2022-06-02_#0014708,lobbyregister_client,lobbyregister,2022-06-02,Extantia Capital Management GmbH,Extantia Capital Management GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010547,
523,orig_lobbyregister_2022-06-02_#0014709,lobbyregister_client,lobbyregister,2022-06-02,ExxonMobil Central Europe Holding GmbH,ExxonMobil Central Europe Holding GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010551,
524,orig_lobbyregister_2022-03-16_#0014710,lobbyregister_client,lobbyregister,2022-03-16,Fa. Contec GmbH,Fa. Contec GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010560,
525,orig_lobbyregister_2022-09-08_#0014711,lobbyregister_client,lobbyregister,2022-09-08,Facebook Germany GmbH,Facebook Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010565,
526,orig_lobbyregister_2022-08-03_#0014712,lobbyregister_client,lobbyregister,2022-08-03,FACE - the Federation of Aluminium Consumers in Europe,FACE - the Federation of Aluminium Consumers in Europe,norm_lobbyregister_eintrag_2022-09-19_#0010567,
527,orig_lobbyregister_2022-04-26_#0014713,lobbyregister_client,lobbyregister,2022-04-26,Fachverband Biogas e.V.,Fachverband Biogas e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010608,
528,orig_lobbyregister_2022-07-11_#0014714,lobbyregister_client,lobbyregister,2022-07-11,Fachverband Schornsteintechnik,Fachverband Schornsteintechnik,norm_lobbyregister_eintrag_2022-09-19_#0010653,
529,orig_lobbyregister_2022-09-13_#0014715,lobbyregister_client,lobbyregister,2022-09-13,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst e.V.,norm_lobbypedia_parteispenden_2022-09-19_#0010711,
530,orig_lobbyregister_2022-02-23_#0014716,lobbyregister_client,lobbyregister,2022-02-23,FedEx Express Deutschland GmbH,FedEx Express Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010780,
531,orig_lobbyregister_2022-09-01_#0014717,lobbyregister_client,lobbyregister,2022-09-01,Ferrero Deutschland GmbH,Ferrero Deutschland GmbH,norm_lobbypedia_parteispenden_2022-09-19_#0010812,
532,orig_lobbyregister_2022-07-29_#0014718,lobbyregister_client,lobbyregister,2022-07-29,Ferring Arzneimittel GmbH,Ferring Arzneimittel GmbH,norm_lobbypedia_parteispenden_2022-09-19_#0010813,
533,orig_lobbyregister_2022-05-06_#0014719,lobbyregister_client,lobbyregister,2022-05-06,Festspielhaus Management GmbH,Festspielhaus Management GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010826,
534,orig_lobbyregister_2022-07-28_#0014720,lobbyregister_client,lobbyregister,2022-07-28,Feuersozietät Berlin Brandenburg Versicherung Aktiengesellschaft,Feuersozietät Berlin Brandenburg Versicherung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0010830,
535,orig_lobbyregister_2022-07-04_#0014721,lobbyregister_client,lobbyregister,2022-07-04,FFG Flensburger Fahrzeugbau Gesellschaft mbH,FFG Flensburger Fahrzeugbau Gesellschaft mbH,norm_lobbyregister_eintrag_2022-09-19_#0010836,
536,orig_lobbyregister_2022-09-01_#0014722,lobbyregister_client,lobbyregister,2022-09-01,Fieldstone GmbH,Fieldstone GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010868,
537,orig_lobbyregister_2022-06-02_#0014723,lobbyregister_client,lobbyregister,2022-06-02,Figawa Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,Figawa Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010870,
538,orig_lobbyregister_2022-09-16_#0014724,lobbyregister_client,lobbyregister,2022-09-16,figawa - Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,figawa - Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010871,
539,orig_lobbyregister_2022-06-29_#0014725,lobbyregister_client,lobbyregister,2022-06-29,FIPRA Deutschland GmbH,FIPRA Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010909,
540,orig_lobbyregister_2022-03-02_#0014726,lobbyregister_client,lobbyregister,2022-03-02,FitX Deutschland GmbH,FitX Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010921,
541,orig_lobbyregister_2022-04-27_#0014727,lobbyregister_client,lobbyregister,2022-04-27,FL(EX)PERTEN (meta-i.d. Ökologische Innovation GmbH),FL(EX)PERTEN (meta-i.d. Ökologische Innovation GmbH),norm_lobbyregister_eintrag_2022-09-19_#0010931,
542,orig_lobbyregister_2022-05-17_#0014728,lobbyregister_client,lobbyregister,2022-05-17,Fläminger Entenspezialitäten GmbH & Co. KG,Fläminger Entenspezialitäten GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0010932,
543,orig_lobbyregister_2022-09-05_#0014729,lobbyregister_client,lobbyregister,2022-09-05,Flightright GmbH,Flightright GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010939,
544,orig_lobbyregister_2022-09-15_#0014730,lobbyregister_client,lobbyregister,2022-09-15,Fluxys TENP GmbH,Fluxys TENP GmbH,norm_lobbyregister_eintrag_2022-09-19_#0010970,
545,orig_lobbyregister_2022-06-02_#0014731,lobbyregister_client,lobbyregister,2022-06-02,Fortum Deutschland SE,Fortum Deutschland SE,norm_lobbyregister_eintrag_2022-09-19_#0011323,
546,orig_lobbyregister_2022-03-02_#0014732,lobbyregister_client,lobbyregister,2022-03-02,Fortum Oyj,Fortum Oyj,norm_lobbyregister_eintrag_2022-09-19_#0011324,
547,orig_lobbyregister_2022-06-23_#0014733,lobbyregister_client,lobbyregister,2022-06-23,Forum Getränkedose,Forum Getränkedose,norm_lobbyregister_eintrag_2022-09-19_#0011374,
548,orig_lobbyregister_2022-06-14_#0014734,lobbyregister_client,lobbyregister,2022-06-14,Forum Luft- und Raumfahrt Baden-Württemberg e.V.,Forum Luft- und Raumfahrt Baden-Württemberg e.V.,norm_lobbyregister_eintrag_2022-09-19_#0011386,
549,orig_lobbyregister_2022-02-28_#0014735,lobbyregister_client,lobbyregister,2022-02-28,Forum Ökologisch-Soziale Marktwirtschaft (FÖS) e.V.,Forum Ökologisch-Soziale Marktwirtschaft (FÖS) e.V.,norm_lobbyregister_eintrag_2022-09-19_#0011434,
550,orig_lobbyregister_2022-09-08_#0014736,lobbyregister_client,lobbyregister,2022-09-08,Forum Zahn- und Mundgesundheit Deutschland,Forum Zahn- und Mundgesundheit Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0011465,
551,orig_lobbyregister_2022-09-13_#0014737,lobbyregister_client,lobbyregister,2022-09-13,Foundation for Innovative New Diagnostics (FIND),Foundation for Innovative New Diagnostics (FIND),norm_lobbyregister_eintrag_2022-09-19_#0011479,
552,orig_lobbyregister_2022-04-13_#0014738,lobbyregister_client,lobbyregister,2022-04-13,FPE e.V.,FPE e.V.,norm_lobbyregister_eintrag_2022-09-19_#0011486,
553,orig_lobbyregister_2022-07-11_#0014739,lobbyregister_client,lobbyregister,2022-07-11,Frankfurt Main Finance e.V.,Frankfurt Main Finance e.V.,norm_lobbyregister_eintrag_2022-09-19_#0011502,
554,orig_lobbyregister_2022-05-29_#0014740,lobbyregister_client,lobbyregister,2022-05-29,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,norm_lobbyregister_eintrag_2022-09-19_#0011534,
555,orig_lobbyregister_2022-06-02_#0014741,lobbyregister_client,lobbyregister,2022-06-02,Fraunhofer-Gesellschaft zur Förderung der angewandten  Forschung e.V.,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,norm_a_watch_organisation_2022-09-19_#0011533,
556,orig_lobbyregister_2022-02-24_#0014742,lobbyregister_client,lobbyregister,2022-02-24,Fresenius Kabi AG,Fresenius Kabi AG,norm_lobbyregister_eintrag_2022-09-19_#0011600,
557,orig_lobbyregister_2022-02-24_#0014743,lobbyregister_client,lobbyregister,2022-02-24,Fresenius Medical Care AG & Co. KGaA,Fresenius Medical Care AG & Co. KGaA,norm_lobbyregister_eintrag_2022-09-19_#0011602,
558,orig_lobbyregister_2022-05-31_#0014744,lobbyregister_client,lobbyregister,2022-05-31,Fresenius SE & Co. KGaA,Fresenius SE & Co. KGaA,norm_lobbyregister_eintrag_2022-09-19_#0011603,
559,orig_lobbyregister_2022-09-16_#0014745,lobbyregister_client,lobbyregister,2022-09-16,FriedensBrot e. V.,FriedensBrot e. V.,norm_lobbyregister_eintrag_2022-09-19_#0011658,
560,orig_lobbyregister_2022-02-25_#0014746,lobbyregister_client,lobbyregister,2022-02-25,FSD Fahrzeugsystemdaten GmbH,FSD Fahrzeugsystemdaten GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011721,
561,orig_lobbyregister_2022-09-13_#0014747,lobbyregister_client,lobbyregister,2022-09-13,Future Advocacy,Future Advocacy,norm_lobbyregister_eintrag_2022-09-19_#0011767,
562,orig_lobbyregister_2022-06-02_#0014748,lobbyregister_client,lobbyregister,2022-06-02,Future Cleantech Architects gGmbh,Future Cleantech Architects gGmbh,norm_lobbyregister_eintrag_2022-09-19_#0011768,
563,orig_lobbyregister_2022-06-02_#0014749,lobbyregister_client,lobbyregister,2022-06-02,Future Energy Ventures Management GmbH,Future Energy Ventures Management GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011771,
564,orig_lobbyregister_2022-09-14_#0014750,lobbyregister_client,lobbyregister,2022-09-14,Future of Life Institute,Future of Life Institute,norm_lobbyregister_eintrag_2022-09-19_#0011773,
565,orig_lobbyregister_2022-06-30_#0014751,lobbyregister_client,lobbyregister,2022-06-30,FVED e.V.,FVED e.V.,norm_lobbyregister_eintrag_2022-09-19_#0011782,
566,orig_lobbyregister_2022-06-14_#0014752,lobbyregister_client,lobbyregister,2022-06-14,G+E GETEC Holding GmbH,G+E GETEC Holding GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011795,
567,orig_lobbyregister_2022-03-09_#0014753,lobbyregister_client,lobbyregister,2022-03-09,GA Europe,GA Europe,norm_lobbyregister_eintrag_2022-09-19_#0011803,
568,orig_lobbyregister_2022-08-23_#0014754,lobbyregister_client,lobbyregister,2022-08-23,Galapagos NV,Galapagos NV,norm_lobbyregister_eintrag_2022-09-19_#0011818,
569,orig_lobbyregister_2022-05-17_#0014755,lobbyregister_client,lobbyregister,2022-05-17,Gardena Deutschland GmbH,Gardena Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011831,
570,orig_lobbyregister_2022-09-13_#0014756,lobbyregister_client,lobbyregister,2022-09-13,GARDENA GmbH,GARDENA GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011832,
571,orig_lobbyregister_2022-08-03_#0014757,lobbyregister_client,lobbyregister,2022-08-03,Garrett Motion Sarl,Garrett Motion Sarl,norm_lobbyregister_eintrag_2022-09-19_#0011834,
572,orig_lobbyregister_2022-06-02_#0014758,lobbyregister_client,lobbyregister,2022-06-02,GASAG AG,GASAG AG,norm_lobbyregister_eintrag_2022-09-19_#0011837,
573,orig_lobbyregister_2022-08-31_#0014759,lobbyregister_client,lobbyregister,2022-08-31,Gasfin Development S.A.,Gasfin Development S.A.,norm_lobbyregister_eintrag_2022-09-19_#0011839,
574,orig_lobbyregister_2022-09-14_#0014760,lobbyregister_client,lobbyregister,2022-09-14,Gas Transmission System Operator of Ukraine (LLC “Gas TSO of Ukraine”),Gas Transmission System Operator of Ukraine (LLC “Gas TSO of Ukraine”),norm_lobbyregister_eintrag_2022-09-19_#0011845,
575,orig_lobbyregister_2022-07-20_#0014761,lobbyregister_client,lobbyregister,2022-07-20,Gate Gourmet Switzerland GmbH,Gate Gourmet Switzerland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011850,
576,orig_lobbyregister_2022-06-30_#0014762,lobbyregister_client,lobbyregister,2022-06-30,Gauly Advisors GmbH Unternehmensberatung für Strategie & Kommunikation,Gauly Advisors GmbH Unternehmensberatung für Strategie & Kommunikation,norm_lobbyregister_eintrag_2022-09-19_#0011853,
577,orig_lobbyregister_2022-05-17_#0014763,lobbyregister_client,lobbyregister,2022-05-17,Gebr. Eickhoff Maschinenfabrik u. Eisengießerei GmbH,Gebr. Eickhoff Maschinenfabrik u. Eisengießerei GmbH,norm_lobbyregister_eintrag_2022-09-19_#0011917,
578,orig_lobbyregister_2022-05-17_#0014764,lobbyregister_client,lobbyregister,2022-05-17,Geestland Putenspezialitäten GmbH & Co. KG,Geestland Putenspezialitäten GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0011930,
579,orig_lobbyregister_2022-09-15_#0014765,lobbyregister_client,lobbyregister,2022-09-15,Gegenbauer Holding SE & Co. KG,Gegenbauer Holding SE & Co. KG,norm_lobbypedia_parteispenden_2022-09-19_#0011941,
580,orig_lobbyregister_2022-02-25_#0014766,lobbyregister_client,lobbyregister,2022-02-25,General Dynamics European Land Systems - Bridge Systems GmbH,General Dynamics European Land Systems - Bridge Systems GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012068,
581,orig_lobbyregister_2022-08-29_#0014767,lobbyregister_client,lobbyregister,2022-08-29,General Dynamics European Land Systems - FWW GmbH,General Dynamics European Land Systems - FWW GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012071,
582,orig_lobbyregister_2022-08-29_#0014768,lobbyregister_client,lobbyregister,2022-08-29,General Dynamics European Land Systems - Mowag GmbH,General Dynamics European Land Systems - Mowag GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012072,
583,orig_lobbyregister_2022-09-07_#0014769,lobbyregister_client,lobbyregister,2022-09-07,General Electric (Switzerland) GmbH,General Electric (Switzerland) GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012073,
584,orig_lobbyregister_2022-09-13_#0014770,lobbyregister_client,lobbyregister,2022-09-13,Generali Deutschland AG,Generali Deutschland AG,norm_lobbyregister_eintrag_2022-09-19_#0012075,
585,orig_lobbyregister_2022-08-05_#0014771,lobbyregister_client,lobbyregister,2022-08-05,GEODE AISBL,GEODE AISBL,norm_lobbyregister_eintrag_2022-09-19_#0012100,
586,orig_lobbyregister_2022-08-05_#0014772,lobbyregister_client,lobbyregister,2022-08-05,GEODE Deutschland e.V,GEODE Deutschland e.V,norm_lobbyregister_eintrag_2022-09-19_#0012101,
587,orig_lobbyregister_2022-06-02_#0014773,lobbyregister_client,lobbyregister,2022-06-02,Georgsmarienhütte Holding GmbH,Georgsmarienhütte Holding GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012111,
588,orig_lobbyregister_2022-09-16_#0014774,lobbyregister_client,lobbyregister,2022-09-16,German Branch,German Branch,norm_lobbyregister_eintrag_2022-09-19_#0012137,
589,orig_lobbyregister_2022-02-17_#0014775,lobbyregister_client,lobbyregister,2022-02-17,German Council of Shopping Places e.V.,German Council of Shopping Places e.V.,norm_lobbyregister_eintrag_2022-09-19_#0012143,
590,orig_lobbyregister_2022-08-26_#0014776,lobbyregister_client,lobbyregister,2022-08-26,German Offshore Spaceport Alliance GmbH,German Offshore Spaceport Alliance GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012171,
591,orig_lobbyregister_2022-06-02_#0014777,lobbyregister_client,lobbyregister,2022-06-02,Germany Trade and Invest - Gesellschaft für Außenwirtschaft und Standortmarketing mbH,Germany Trade and Invest - Gesellschaft für Außenwirtschaft und Standortmarketing mbH,norm_a_watch_organisation_2022-09-19_#0012197,
592,orig_lobbyregister_2022-03-01_#0014778,lobbyregister_client,lobbyregister,2022-03-01,Gesamtkonferenz Deutscher Heilpraktikerverbände und Fachgesellschaften,Gesamtkonferenz Deutscher Heilpraktikerverbände und Fachgesellschaften,norm_lobbyregister_eintrag_2022-09-19_#0012211,
593,orig_lobbyregister_2022-02-23_#0014779,lobbyregister_client,lobbyregister,2022-02-23,Gesamtverband der Werbeartikel-Wirtschaft e.V.,Gesamtverband der Werbeartikel-Wirtschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0012236,
594,orig_lobbyregister_2022-03-02_#0014780,lobbyregister_client,lobbyregister,2022-03-02,Gesellschaft der Freunde Marokkos ee.V.,Gesellschaft der Freunde Marokkos ee.V.,norm_lobbyregister_eintrag_2022-09-19_#0012267,
595,orig_lobbyregister_2022-02-22_#0014781,lobbyregister_client,lobbyregister,2022-02-22,Gesellschaft für Pädiatrische Allergologie und Umweltmedizin e.V. (GPA),Gesellschaft für Pädiatrische Allergologie und Umweltmedizin e.V. (GPA),norm_lobbyregister_eintrag_2022-09-19_#0012359,
596,orig_lobbyregister_2022-04-21_#0014782,lobbyregister_client,lobbyregister,2022-04-21,Gesellschaft für Wirtschafts- und Technologieförderung Rostock mbH,Gesellschaft für Wirtschafts- und Technologieförderung Rostock mbH,norm_lobbyregister_eintrag_2022-09-19_#0012397,
597,orig_lobbyregister_2022-04-04_#0014783,lobbyregister_client,lobbyregister,2022-04-04,Gesellschaft zur Förderung des Tierwohls in der Nutztierhaltung mbH,Gesellschaft zur Förderung des Tierwohls in der Nutztierhaltung mbH,norm_a_watch_organisation_2022-09-19_#0012428,
598,orig_lobbyregister_2022-03-02_#0014784,lobbyregister_client,lobbyregister,2022-03-02,GESUNDHEIT AKTIV e.V.,GESUNDHEIT AKTIV e.V.,norm_lobbyregister_eintrag_2022-09-19_#0012444,
599,orig_lobbyregister_2022-08-31_#0014785,lobbyregister_client,lobbyregister,2022-08-31,Getir,Getir,norm_lobbyregister_eintrag_2022-09-19_#0012479,
600,orig_lobbyregister_2022-08-05_#0014786,lobbyregister_client,lobbyregister,2022-08-05,GGEW,GGEW,norm_lobbyregister_eintrag_2022-09-19_#0012510,
601,orig_lobbyregister_2022-07-11_#0014787,lobbyregister_client,lobbyregister,2022-07-11,Giesecke+Devrient Currency Technology GmbH,Giesecke+Devrient Currency Technology GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012531,
602,orig_lobbyregister_2022-07-11_#0014788,lobbyregister_client,lobbyregister,2022-07-11,Giesecke+Devrient Mobile Security GmbH,Giesecke+Devrient Mobile Security GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012533,
603,orig_lobbyregister_2022-09-14_#0014789,lobbyregister_client,lobbyregister,2022-09-14,Gilead Sciences GmbH,Gilead Sciences GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012544,
604,orig_lobbyregister_2022-07-21_#0014790,lobbyregister_client,lobbyregister,2022-07-21,Glaukos Germany GmbH,Glaukos Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012584,
605,orig_lobbyregister_2022-03-03_#0014791,lobbyregister_client,lobbyregister,2022-03-03,GlaxoSmithKline,GlaxoSmithKline,norm_lobbyregister_eintrag_2022-09-19_#0012585,
606,orig_lobbyregister_2022-05-31_#0014792,lobbyregister_client,lobbyregister,2022-05-31,GlaxoSmithKline GmbH & Co. KG,GlaxoSmithKline GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0012587,
607,orig_lobbyregister_2022-08-31_#0014793,lobbyregister_client,lobbyregister,2022-08-31,Glenfarne Infrastructure Holdings Opco,Glenfarne Infrastructure Holdings Opco,norm_lobbyregister_eintrag_2022-09-19_#0012588,
608,orig_lobbyregister_2022-09-05_#0014794,lobbyregister_client,lobbyregister,2022-09-05,Global Blue Deutschland GmbH,Global Blue Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012598,
609,orig_lobbyregister_2022-02-14_#0014795,lobbyregister_client,lobbyregister,2022-02-14,Global Clearance Solutions (GCS),Global Clearance Solutions (GCS),norm_lobbyregister_eintrag_2022-09-19_#0012605,
610,orig_lobbyregister_2022-05-27_#0014796,lobbyregister_client,lobbyregister,2022-05-27,Global Counsel Belgium Srl,Global Counsel Belgium Srl,norm_lobbyregister_eintrag_2022-09-19_#0012613,
611,orig_lobbyregister_2022-04-13_#0014797,lobbyregister_client,lobbyregister,2022-04-13,Global Financing Facility,Global Financing Facility,norm_lobbyregister_eintrag_2022-09-19_#0012621,
612,orig_lobbyregister_2022-09-15_#0014798,lobbyregister_client,lobbyregister,2022-09-15,GlobalFoundries Dresden Module One LLC & Co. KG,GlobalFoundries Dresden Module One LLC & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0012624,
613,orig_lobbyregister_2022-03-16_#0014799,lobbyregister_client,lobbyregister,2022-03-16,Global Logistics Support GmbH,Global Logistics Support GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012633,
614,orig_lobbyregister_2022-03-02_#0014800,lobbyregister_client,lobbyregister,2022-03-02,Global United FC,Global United FC,norm_lobbyregister_eintrag_2022-09-19_#0012649,
615,orig_lobbyregister_2022-06-02_#0014801,lobbyregister_client,lobbyregister,2022-06-02,GO2-markets GmbH,GO2-markets GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012677,
616,orig_lobbyregister_2022-09-15_#0014802,lobbyregister_client,lobbyregister,2022-09-15,Goggo Network,Goggo Network,norm_lobbyregister_eintrag_2022-09-19_#0012684,
617,orig_lobbyregister_2022-06-02_#0014803,lobbyregister_client,lobbyregister,2022-06-02,GOLDBECK Solar GmbH,GOLDBECK Solar GmbH,norm_lobbyregister_eintrag_2022-09-19_#0012685,
