graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_mitgliedschaften_anzahl
"""""",lobbyregister_membership,lobbyregister,2022-03-15,Union der Deutschen Kartoffelwirtschaft (UNIKA) e. V.,Union der Deutschen Kartoffelwirtschaft (UNIKA) e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022177,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,Union der deutschen Kartoffelwirtschaft e.V.,Union der deutschen Kartoffelwirtschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022178,
"""""",lobbyregister_membership,lobbyregister,2022-02-25,Union der Deutschen Kartoffelwirtschaft e.V.,Union der Deutschen Kartoffelwirtschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022179,
"""""",lobbyregister_membership,lobbyregister,2022-08-12,Union der deutschen Kartoffelwirtschaft e.V.,Union der deutschen Kartoffelwirtschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022178,
"""""",lobbyregister_membership,lobbyregister,2022-03-22,Union der deutschen Kartoffelwirtschaft e. V.,Union der deutschen Kartoffelwirtschaft e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022181,
"""""",lobbyregister_membership,lobbyregister,2022-05-09,Union der deutschen Kartoffelwirtschaft e.V. (UNIKA),Union der Deutschen Kartoffelwirtschaft e.V. (UNIKA),norm_lobbyregister_eintrag_2022-09-19_#0022182,
"""""",lobbyregister_membership,lobbyregister,2022-03-18,Union der Deutschen Kartoffelwirtschaft e. V. (UNIKA),Union der Deutschen Kartoffelwirtschaft e. V. (UNIKA),norm_lobbyregister_eintrag_2022-09-19_#0022183,
"""""",lobbyregister_membership,lobbyregister,2022-03-22,Union der Wirtschaft,Union der Wirtschaft,norm_a_watch_organisation_2022-09-19_#0022185,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,Union des Finanzpersonals in Europa,Union des Finanzpersonals in Europa,norm_lobbyregister_eintrag_2022-09-19_#0022186,
"""""",lobbyregister_membership,lobbyregister,2022-07-13,Unión Española Fotovoltaica UNEF,Unión Española Fotovoltaica UNEF,norm_lobbyregister_eintrag_2022-09-19_#0022187,
"""""",lobbyregister_membership,lobbyregister,2022-07-21,Union Europäischer Föderalisten (UEF),Union Europäischer Föderalisten (UEF),norm_lobbyregister_eintrag_2022-09-19_#0022188,
"""""",lobbyregister_membership,lobbyregister,2022-07-26,Union Européenne des Médecins Spécialistes (UEMS),Union Européenne des Médecins Spécialistes (UEMS),norm_lobbyregister_eintrag_2022-09-19_#0022189,
"""""",lobbyregister_membership,lobbyregister,2022-07-13,Union Internationale des Transports Publics (UITP),Union Internationale des Transports Publics (UITP),norm_lobbyregister_eintrag_2022-09-19_#0022191,
"""""",lobbyregister_membership,lobbyregister,2022-03-09,Union of European Foresters,Union of European Foresters,norm_lobbyregister_eintrag_2022-09-19_#0022196,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,Union of European Medical Specialists (UEMS),Union of European Medical Specialists (UEMS),norm_lobbyregister_eintrag_2022-09-19_#0022197,
"""""",lobbyregister_membership,lobbyregister,2022-06-30,Union of European Veterinary Hygienists UEVH,Union of European Veterinary Hygienists UEVH,norm_lobbyregister_eintrag_2022-09-19_#0022198,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,Union of European Veterinary Practitioners (UEVP),Union of European Veterinary Practitioners (UEVP),norm_lobbyregister_eintrag_2022-09-19_#0022199,
"""""",lobbyregister_membership,lobbyregister,2022-02-21,Union of the European Lubricants Industry (UEIL),Union of the European Lubricants Industry (UEIL),norm_lobbyregister_eintrag_2022-09-19_#0022200,
"""""",lobbyregister_membership,lobbyregister,2022-04-01,Union zur Förderung von Oel- und Proteinpflanzen (UFOP),Union zur Förderung von Oel- und Proteinpflanzen (UFOP),norm_lobbyregister_eintrag_2022-09-19_#0022204,
"""""",lobbyregister_membership,lobbyregister,2022-03-25,Union zur Förderung von Oel- und Proteinpflanzen e.V.,Union zur Förderung von Oel- und Proteinpflanzen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022205,
"""""",lobbyregister_membership,lobbyregister,2022-08-03,Union zur Förderung von Oel- und Proteinpflanzen e.V. (UFOP),Union zur Förderung von Oel- und Proteinpflanzen e.V. (UFOP),norm_lobbyregister_eintrag_2022-09-19_#0022206,
"""""",lobbyregister_membership,lobbyregister,2022-03-18,Union zur Förderung von Oel- und Proteinpflanzen e. V. (UFOP),Union zur Förderung von Oel- und Proteinpflanzen e. V. (UFOP),norm_lobbyregister_eintrag_2022-09-19_#0022207,
"""""",lobbyregister_membership,lobbyregister,2022-06-23,Union zur Förderung von Öl- und Proteinpflanzen (UFOP),Union zur Förderung von Öl- und Proteinpflanzen (UFOP),norm_lobbyregister_eintrag_2022-09-19_#0022208,
"""""",lobbyregister_membership,lobbyregister,2022-08-30,Union zur Förderung von Öl- und Proteinpflanzen e.V,Union zur Förderung von Öl- und Proteinpflanzen e.V,norm_lobbyregister_eintrag_2022-09-19_#0022209,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,Union zur Förderung von Öl- und Proteinpflanzen e.V.,Union zur Förderung von Öl- und Proteinpflanzen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022210,
"""""",lobbyregister_membership,lobbyregister,2022-03-22,Union zur Förderung von Öl- und Proteinpflanzen e. V.,Union zur Förderung von Öl- und Proteinpflanzen e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022211,
"""""",lobbyregister_membership,lobbyregister,2022-02-25,Union zur Fördung von Oel- und Proteinpflanzen (UFOP),Union zur Fördung von Oel- und Proteinpflanzen (UFOP),norm_lobbyregister_eintrag_2022-09-19_#0022212,
"""""",lobbyregister_membership,lobbyregister,2022-04-11,UNISTOCK (Union des Stockeurs Professionnnels de Cereales Dans La C.E.E.),UNISTOCK (Union des Stockeurs Professionnnels de Cereales Dans La C.E.E.),norm_lobbyregister_eintrag_2022-09-19_#0022217,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,United Against Waste,United Against Waste,norm_lobbyregister_eintrag_2022-09-19_#0022218,
"""""",lobbyregister_membership,lobbyregister,2022-03-03,United European Gastroenterology (UEG),United European Gastroenterology (UEG),norm_lobbyregister_eintrag_2022-09-19_#0022220,
"""""",lobbyregister_membership,lobbyregister,2022-05-09,United Europe e.V.,United Europe e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022221,
"""""",lobbyregister_membership,lobbyregister,2022-05-02,United for Intercultural Action,United for Intercultural Action,norm_lobbyregister_eintrag_2022-09-19_#0022222,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,United for Intercultural Action - www.unitedfia.org,United for Intercultural Action - www.unitedfia.org,norm_lobbyregister_eintrag_2022-09-19_#0022223,
"""""",lobbyregister_membership,lobbyregister,2022-06-27,United for Rescue e.v.: https://united4rescue.org/,United for Rescue e.v.: https://united4rescue.org/,norm_lobbyregister_eintrag_2022-09-19_#0022224,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,United Nations Forum for Global Impact Foundation,United Nations Forum for Global Impact Foundation,norm_lobbyregister_eintrag_2022-09-19_#0022232,
"""""",lobbyregister_membership,lobbyregister,2022-06-23,United Nations Global Compact,United Nations Global Compact,norm_lobbyregister_eintrag_2022-09-19_#0022234,
"""""",lobbyregister_membership,lobbyregister,2022-02-25,United States Council for International Business (USCIB),United States Council for International Business (USCIB),norm_lobbyregister_eintrag_2022-09-19_#0022240,
"""""",lobbyregister_membership,lobbyregister,2022-05-31,UNITI,UNITI,norm_lobbyregister_eintrag_2022-09-19_#0022243,
"""""",lobbyregister_membership,lobbyregister,2022-06-03,UNITI: Bundesverband Mittelständischer Mineralölunternehmen e.V.,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022244,
"""""",lobbyregister_membership,lobbyregister,2022-09-12,UNITI: Bundesverband mittelständischer Mineralölunternehmen e.V.,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022244,
"""""",lobbyregister_membership,lobbyregister,2022-03-16,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022244,
"""""",lobbyregister_membership,lobbyregister,2022-07-11,UNITI Bundesverband mittelständischer Mineralölunternehmen e. V.,UNITI Bundesverband mittelständischer Mineralölunternehmen e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022245,
"""""",lobbyregister_membership,lobbyregister,2022-04-07,UNITI-Bundesverband mittelständischer Mineralölunternehmen e.V.,UNITI-Bundesverband mittelständischer Mineralölunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022246,
"""""",lobbyregister_membership,lobbyregister,2022-03-11,Universitätsstasse 77,Universitätsstasse 77,norm_lobbyregister_eintrag_2022-09-19_#0022262,
"""""",lobbyregister_membership,lobbyregister,2022-03-28,UN - Konsultatives Mitglied,UN - Konsultatives Mitglied,norm_lobbyregister_eintrag_2022-09-19_#0022271,
"""""",lobbyregister_membership,lobbyregister,2022-03-16,UNO Flüchtlingshilfe Bonn,UNO Flüchtlingshilfe Bonn,norm_lobbyregister_eintrag_2022-09-19_#0022277,
"""""",lobbyregister_membership,lobbyregister,2022-01-31,UN Secretary General's High-level Panel on Digital Cooperation - Roundtable 3C on Artificial Intelligence,UN Secretary General's High-level Panel on Digital Cooperation - Roundtable 3C on Artificial Intelligence,norm_lobbyregister_eintrag_2022-09-19_#0022278,
"""""",lobbyregister_membership,lobbyregister,2022-06-02,Unter18Nie,Unter18Nie,norm_lobbyregister_eintrag_2022-09-19_#0022281,
"""""",lobbyregister_membership,lobbyregister,2022-04-14,Unternehmen Biologische Vielfalt,Unternehmen Biologische Vielfalt,norm_lobbyregister_eintrag_2022-09-19_#0022335,
"""""",lobbyregister_membership,lobbyregister,2022-07-01,Unternehmen Biologische Vielfalt 2020,Unternehmen Biologische Vielfalt 2020,norm_lobbyregister_eintrag_2022-09-19_#0022336,
"""""",lobbyregister_membership,lobbyregister,2022-03-07,Unternehmen für München e.V.,Unternehmen für München e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022337,
"""""",lobbyregister_membership,lobbyregister,2022-03-10,Unternehmensforum,Unternehmensforum,norm_lobbyregister_eintrag_2022-09-19_#0022341,
"""""",lobbyregister_membership,lobbyregister,2022-07-04,UnternehmensForum,UnternehmensForum,norm_lobbyregister_eintrag_2022-09-19_#0022342,
"""""",lobbyregister_membership,lobbyregister,2022-03-28,UnternehmensForum e.V,Unternehmensforum e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022343,
"""""",lobbyregister_membership,lobbyregister,2022-08-30,UnternehmensForum e.V.,Unternehmensforum e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022343,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,Unternehmensforum für behinderte Kunden und Arbeitnehmer,Unternehmensforum für behinderte Kunden und Arbeitnehmer,norm_lobbyregister_eintrag_2022-09-19_#0022344,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Unternehmensforum für Inklusion,Unternehmensforum für Inklusion,norm_lobbyregister_eintrag_2022-09-19_#0022345,
"""""",lobbyregister_membership,lobbyregister,2022-09-13,UnternehmensGrün,UnternehmensGrün,norm_lobbyregister_eintrag_2022-09-19_#0022346,
"""""",lobbyregister_membership,lobbyregister,2022-06-09,"Unternehmensinitiative ""Zeitarbeit sichert Pflege""","Unternehmensinitiative ""Zeitarbeit sichert Pflege""",norm_lobbyregister_eintrag_2022-09-19_#0022348,
"""""",lobbyregister_membership,lobbyregister,2022-03-10,Unternehmensinitiative Zeitarbeit sicher Pflege,Unternehmensinitiative Zeitarbeit sicher Pflege,norm_lobbyregister_eintrag_2022-09-19_#0022349,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,Unternehmensinitiative Zeitarbeit sichert Pflege,Unternehmensinitiative Zeitarbeit sichert Pflege,norm_lobbyregister_eintrag_2022-09-19_#0022350,
"""""",lobbyregister_membership,lobbyregister,2022-04-04,"Unternehmensnetzwerk ""Erfolgsfaktor Familie""","Unternehmensnetzwerk ""Erfolgsfaktor Familie""",norm_lobbyregister_eintrag_2022-09-19_#0022351,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,Unternehmensnetzwerk Erfolgsfaktor Familie,"Unternehmensnetzwerk ""Erfolgsfaktor Familie""",norm_lobbyregister_eintrag_2022-09-19_#0022351,
"""""",lobbyregister_membership,lobbyregister,2022-06-20,Unternehmensnetzwerk „Erfolgsfaktor Familie“,"Unternehmensnetzwerk ""Erfolgsfaktor Familie""",norm_lobbyregister_eintrag_2022-09-19_#0022351,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,Unternehmensverband der Metallindustrie für Dortmund und Umgebung,Unternehmensverband der Metallindustrie für Dortmund und Umgebung,norm_lobbyregister_eintrag_2022-09-19_#0022353,
"""""",lobbyregister_membership,lobbyregister,2022-03-21,Unternehmensverband Deutsches Handwerk (UDH),Unternehmensverband Deutsches Handwerk (UDH),norm_lobbyregister_eintrag_2022-09-19_#0022355,
"""""",lobbyregister_membership,lobbyregister,2022-03-21,Unternehmensverband Deutschland e.V.,Unternehmensverband Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022356,
"""""",lobbyregister_membership,lobbyregister,2022-04-07,Unternehmensverbände des Landes Bremen,Unternehmensverbände des Landes Bremen,norm_lobbyregister_eintrag_2022-09-19_#0022357,
"""""",lobbyregister_membership,lobbyregister,2022-02-09,Unternehmensverbände Handwerk Niedersachsen e. V.,Unternehmensverbände Handwerk Niedersachsen e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022359,
"""""",lobbyregister_membership,lobbyregister,2022-07-13,Unternehmensverband Hafen Hamburg e. V. (UVV),Unternehmensverband Hafen Hamburg e. V. (UVV),norm_lobbyregister_eintrag_2022-09-19_#0022361,
"""""",lobbyregister_membership,lobbyregister,2022-08-23,Unternehmensverband Ostholstein-Plön,Unternehmensverband Ostholstein-Plön,norm_lobbyregister_eintrag_2022-09-19_#0022362,
"""""",lobbyregister_membership,lobbyregister,2022-07-27,Unternehmensverband Südwest e. V.,Unternehmensverband Südwest e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022364,
"""""",lobbyregister_membership,lobbyregister,2022-08-31,Unternehmensverband Unterelbe Westküste/Heide e.V. (UVUW),Unternehmensverband Unterelbe Westküste/Heide e.V. (UVUW),norm_lobbyregister_eintrag_2022-09-19_#0022365,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,Unternehmensverband Unterelbe-Westküste e.V.,Unternehmensverband Unterelbe-Westküste e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022366,
"""""",lobbyregister_membership,lobbyregister,2022-04-20,Unternehmensverband Unterelbe-Westküste e.V. (UVUW),Unternehmensverband Unterelbe-Westküste e.V. (UVUW),norm_lobbyregister_eintrag_2022-09-19_#0022367,
"""""",lobbyregister_membership,lobbyregister,2022-05-16,Unternehmensverband Unterwelbe Westküste e.V.,Unternehmensverband Unterwelbe Westküste e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022368,
"""""",lobbyregister_membership,lobbyregister,2022-07-25,Unternehmensverband Westfalen-Mitte,Unternehmensverband Westfalen-Mitte,norm_lobbyregister_eintrag_2022-09-19_#0022369,
"""""",lobbyregister_membership,lobbyregister,2022-02-22,Unternehmer Baden-Württemberg,Unternehmer Baden-Württemberg,norm_lobbyregister_eintrag_2022-09-19_#0022371,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,Unternehmer Baden-Württemberg (UBW),Unternehmer Baden-Württemberg (UBW),norm_lobbyregister_eintrag_2022-09-19_#0022372,
"""""",lobbyregister_membership,lobbyregister,2022-07-18,Unternehmer Baden-Württemberg e.V.,Unternehmer Baden-Württemberg e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022373,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Unternehmer Baden-Württemberg e. V.,Unternehmer Baden-Württemberg e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022374,
"""""",lobbyregister_membership,lobbyregister,2022-03-29,Unternehmer Baden-Württemberg e.V. (UBW),Unternehmer Baden-Württemberg e.V. (UBW),norm_lobbyregister_eintrag_2022-09-19_#0022375,
"""""",lobbyregister_membership,lobbyregister,2022-05-31,unternehmer nrw,Unternehmer NRW,norm_lobbyregister_eintrag_2022-09-19_#0022376,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,Unternehmer NRW,Unternehmer NRW,norm_lobbyregister_eintrag_2022-09-19_#0022376,
"""""",lobbyregister_membership,lobbyregister,2022-06-29,unternehmer NRW,Unternehmer NRW,norm_lobbyregister_eintrag_2022-09-19_#0022376,
"""""",lobbyregister_membership,lobbyregister,2022-02-21,unternehmer nrw,Unternehmer NRW,norm_lobbyregister_eintrag_2022-09-19_#0022376,
"""""",lobbyregister_membership,lobbyregister,2022-06-17,Unternehmer NRW,Unternehmer NRW,norm_lobbyregister_eintrag_2022-09-19_#0022376,
"""""",lobbyregister_membership,lobbyregister,2022-06-30,unternehmer nrw e.V.,unternehmer nrw e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022377,
"""""",lobbyregister_membership,lobbyregister,2022-02-21,Unternehmer NRW e.V.,Unternehmer NRW e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022378,
"""""",lobbyregister_membership,lobbyregister,2022-02-16,unternehmer nrw Landesvereinigung der Unternehmensverbände e.V. (https://www.unternehmer.nrw/),unternehmer nrw Landesvereinigung der Unternehmensverbände e.V. (https://www.unternehmer.nrw/),norm_lobbyregister_eintrag_2022-09-19_#0022379,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,unternehmer nrw - Landesvereinigung der Unternehmensverbände Nordrhein-Westfalen e.V.,unternehmer nrw - Landesvereinigung der Unternehmensverbände Nordrhein-Westfalen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022380,
"""""",lobbyregister_membership,lobbyregister,2022-06-30,unternehmer nrw - Landesvereinigung der Unternehmerverbände Nordrhein-Westfalen e.V.,unternehmer nrw - Landesvereinigung der Unternehmerverbände Nordrhein-Westfalen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022381,
"""""",lobbyregister_membership,lobbyregister,2022-02-09,Unternehmerverband Bremen e.V.,Unternehmerverband Bremen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022383,
"""""",lobbyregister_membership,lobbyregister,2022-04-20,Unternehmerverband des Deutschen Handwerks (UDH),Unternehmerverband des Deutschen Handwerks (UDH),norm_lobbyregister_eintrag_2022-09-19_#0022384,
"""""",lobbyregister_membership,lobbyregister,2022-08-24,Unternehmerverband Deutsches Handwerk,Unternehmerverband Deutsches Handwerk,norm_lobbyregister_eintrag_2022-09-19_#0022385,
"""""",lobbyregister_membership,lobbyregister,2022-05-30,Unternehmerverband Deutsches Handwerk (UDH),Unternehmerverband Deutsches Handwerk (UDH),norm_lobbyregister_eintrag_2022-09-19_#0022386,
