graph_id,aufb_bezeichnung,aufb_quelle,aufb_datum
"""""",International Golf Federation,lobbyregister_eintrag,2022-09-19
"""""",International Humanitarian Studies Association (IHSA),lobbyregister_eintrag,2022-09-19
"""""",International Human Rights Network,lobbyregister_eintrag,2022-09-19
"""""",International Institute for Strategic Studies (IISS),lobbyregister_eintrag,2022-09-19
"""""",International Institute of Law Association Chief Executives,lobbyregister_eintrag,2022-09-19
"""""",International Land Coalition,lobbyregister_eintrag,2022-09-19
"""""",International Language Work,lobbyregister_eintrag,2022-09-19
"""""",International Lead Association (ILA),lobbyregister_eintrag,2022-09-19
"""""",International Life Saving Federation (ILS),lobbyregister_eintrag,2022-09-19
"""""",International Metallic Silhouette Shooting Union,lobbyregister_eintrag,2022-09-19
"""""",International Motor Vehicle Inspection Committee (CITA),lobbyregister_eintrag,2022-09-19
"""""",International Music Council,lobbyregister_eintrag,2022-09-19
"""""",International Navigation Association PIANC,lobbyregister_eintrag,2022-09-19
"""""",International Network for Small and Medium Enterprises (INSME),lobbyregister_eintrag,2022-09-19
"""""",International Organization for Medical Physics,lobbyregister_eintrag,2022-09-19
"""""",International Orthopaedic Trauma Association IOTA),lobbyregister_eintrag,2022-09-19
"""""",International Orthoptic Association,lobbyregister_eintrag,2022-09-19
"""""",International Paralympic Committee e.V. (IPC),lobbyregister_eintrag,2022-09-19
"""""",International Partnership on Religion and Sustainable Development (PaRD),lobbyregister_eintrag,2022-09-19
"""""",International Peace Bureau,lobbyregister_eintrag,2022-09-19
"""""",International Peatland Society,lobbyregister_eintrag,2022-09-19
"""""",International Pediatric Association (IPA),lobbyregister_eintrag,2022-09-19
"""""",International Pediatric Ophthalmology and Strabismus Council,lobbyregister_eintrag,2022-09-19
"""""",International Police Association,lobbyregister_eintrag,2022-09-19
"""""",International Police Association Deutsche Sektion e.V.,lobbyregister_eintrag,2022-09-19
"""""",International Poultry Council (IPC),lobbyregister_eintrag,2022-09-19
"""""",International Practical Shooting Confederation,lobbyregister_eintrag,2022-09-19
"""""",International Press Telecommunications Council (IPTC),lobbyregister_eintrag,2022-09-19
"""""",International Publishers Association (IPA),lobbyregister_eintrag,2022-09-19
"""""",International Raiffeisen Union IRU,lobbyregister_eintrag,2022-09-19
"""""",International Rescue Committee IRC Deutschland gGmbH,lobbyregister_eintrag,2022-09-19
"""""",International Road Transport Union (IRU),lobbyregister_eintrag,2022-09-19
"""""",International Rubber Study Group (IRSG),lobbyregister_eintrag,2022-09-19
"""""",International Seed Federation,lobbyregister_eintrag,2022-09-19
"""""",International Shooting Sport Federation (ISSF),lobbyregister_eintrag,2022-09-19
"""""",International Social Service - ISS,lobbyregister_eintrag,2022-09-19
"""""",International Society for Biological and Environmental Repositories (ISBER),lobbyregister_eintrag,2022-09-19
"""""",International Society of Drug Bulletins,lobbyregister_eintrag,2022-09-19
"""""",International Society of Drug Bulletins (ISDB),lobbyregister_eintrag,2022-09-19
"""""",International Society of Pharmacovigilance (ISoP),lobbyregister_eintrag,2022-09-19
"""""",International Solid Waste Association (ISWA),lobbyregister_eintrag,2022-09-19
"""""",International Special Dietary Foods Industries,lobbyregister_eintrag,2022-09-19
"""""",International Sport and Culture Association,lobbyregister_eintrag,2022-09-19
"""""",International Standardisation Organisation (ISO),lobbyregister_eintrag,2022-09-19
"""""",International Superyacht Society,lobbyregister_eintrag,2022-09-19
"""""",International Sustainability and Carbon Certification (ISCC),lobbyregister_eintrag,2022-09-19
"""""",International Sustainability and Carbon Certification (ISCC) e.V.,lobbyregister_eintrag,2022-09-19
"""""",International Sustainability and Carbon Certification e.V. (ISCC),lobbyregister_eintrag,2022-09-19
"""""",International Swaps and Derivatives Association (ISDA),lobbyregister_eintrag,2022-09-19
"""""",International Takhi Group (ITG),lobbyregister_eintrag,2022-09-19
"""""",International Tibet Network,lobbyregister_eintrag,2022-09-19
"""""",International Token Standardization Association,lobbyregister_eintrag,2022-09-19
"""""",International Token Standardization Association e.V.,lobbyregister_eintrag,2022-09-19
"""""",International Unfion for the Conservation of Nature (IUCN),lobbyregister_eintrag,2022-09-19
"""""",International Union for Conservation of Nature,lobbyregister_eintrag,2022-09-19
"""""",International Union for Conservation of Nature (IUCN),lobbyregister_eintrag,2022-09-19
"""""",International Union for Health Promotion and Education (IUHPE),lobbyregister_eintrag,2022-09-19
"""""",International Union for the Conservation of Nature,lobbyregister_eintrag,2022-09-19
"""""",International Union for the Conservation of Nature (IUCN),lobbyregister_eintrag,2022-09-19
"""""",International Union of Bakers and Confectioners,lobbyregister_eintrag,2022-09-19
"""""",International Union of Marine Insurance,lobbyregister_eintrag,2022-09-19
"""""",International Union of Marine Insurance (IUMI),lobbyregister_eintrag,2022-09-19
"""""",International Union of Nutritional Sciences,lobbyregister_eintrag,2022-09-19
"""""",International Union of Psychological Science (Mitglied),lobbyregister_eintrag,2022-09-19
"""""",International Union of Speleology UIS,lobbyregister_eintrag,2022-09-19
"""""",International Union of Tenants (IUT),lobbyregister_eintrag,2022-09-19
"""""",International University Sports Federation (FISU),lobbyregister_eintrag,2022-09-19
"""""",International User Association of Automation Technology in Process Industries (NAMUR),lobbyregister_eintrag,2022-09-19
"""""",International Video Federation (IVF),lobbyregister_eintrag,2022-09-19
"""""",International Water Association (IWA),lobbyregister_eintrag,2022-09-19
"""""",International Wrought Copper Council (IWCC),lobbyregister_eintrag,2022-09-19
"""""",International Youth Hostel Federation - Hostelling International,lobbyregister_eintrag,2022-09-19
"""""",International Zoo Educators Association,lobbyregister_eintrag,2022-09-19
"""""",Internet-ABC e.V.,lobbyregister_eintrag,2022-09-19
"""""",Internet Economy Foundation,lobbyregister_eintrag,2022-09-19
"""""",Internet Economy Foundation - IE.F,lobbyregister_eintrag,2022-09-19
"""""",Internet Society German Chapter e. V. (ISOC.DE e.V.),lobbyregister_eintrag,2022-09-19
"""""",Internet Society - ISOC,lobbyregister_eintrag,2022-09-19
"""""",Internetversand und Einzelhandel,a_watch_organisation,2022-09-19
"""""",Interparlamentarische Arbeitsgemeinschaft e.V.,a_watch_organisation,2022-09-19
"""""",InterPride,lobbyregister_eintrag,2022-09-19
"""""",Interrecherche,a_watch_organisation,2022-09-19
"""""",INTERREG Europe,lobbyregister_eintrag,2022-09-19
"""""",Interreg North West Europe (European Commission),lobbyregister_eintrag,2022-09-19
"""""",Interreg North-West Europe (NWE),lobbyregister_eintrag,2022-09-19
"""""",Interseroh,lobbyregister_eintrag,2022-09-19
"""""",Interski - Deutscher Verband für das Skilehrwesen e.V.,lobbyregister_eintrag,2022-09-19
"""""",INTERSKI Deutschland,lobbyregister_eintrag,2022-09-19
"""""",INTERSPORT Deutschland eG,lobbyregister_eintrag,2022-09-19
"""""",Interstuhl Büromöbel GmbH & Co KG,lobbypedia_parteispenden,2022-09-19
"""""",Intervet Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",Intro Verwaltungs GmbH,lobbypedia_parteispenden,2022-09-19
"""""",Intuitive Surgical Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",InVeLCo e.V.,lobbyregister_eintrag,2022-09-19
"""""",INVER GmbH,a_watch_organisation,2022-09-19
"""""",InvestEurope,lobbyregister_eintrag,2022-09-19
"""""",Invest Europe - Mitgliedschaft der DWS Alternatives GmbH,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank Berlin,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank Berlin (IBB),lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank Berlin IBB,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank des Landes Berlins,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank des Landes Brandenburg,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank des Landes Brandenburg (ILB),a_watch_organisation,2022-09-19
"""""",Investitionsbank Sachsen Anhalt Innovation und Technologie 1,lobbyregister_eintrag,2022-09-19
"""""",Investitionsbank Schleswig-Holstein,lobbyregister_eintrag,2022-09-19
"""""",Investor Partners GmbH,a_watch_organisation,2022-09-19
"""""",Investor und Treuhand Beratungs GmbH,lobbypedia_parteispenden,2022-09-19
"""""",INW,lobbyregister_eintrag,2022-09-19
"""""",InwesD - Interessengemeinschaft Deutsche Deponiebetreiber e.V.,lobbyregister_eintrag,2022-09-19
"""""",INW - Institut der Norddeutschen Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",INW Institut Neue Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",InWIS Forschung und Beratung GmbH,lobbyregister_eintrag,2022-09-19
"""""",InWIS - Institut für Wohnungswesen,lobbyregister_eintrag,2022-09-19
"""""",Inzin - Institut für die Zukunft der Industriegesellschaft,lobbyregister_eintrag,2022-09-19
"""""",IONIQ Group GmbH,lobbypedia_parteispenden,2022-09-19
"""""",IONOS TopCo SE,lobbyregister_eintrag,2022-09-19
"""""",IP2Innovate,lobbyregister_eintrag,2022-09-19
"""""",IPA (International Platinum Group Metals Association),lobbyregister_eintrag,2022-09-19
"""""",IPA Arcturus Group GmbH,lobbyregister_eintrag,2022-09-19
"""""",IPA- International Publishers Association,lobbyregister_eintrag,2022-09-19
"""""",ipc Unternehmensberatung,lobbyregister_eintrag,2022-09-19
"""""",IPG DXTRA (Germany) GmbH,lobbyregister_eintrag,2022-09-19
"""""",IPI International Press Institut Deutsches Komitee,lobbyregister_eintrag,2022-09-19
"""""",IPPNW-Deutschland e.V.,a_watch_organisation,2022-09-19
"""""",ipse Communication GmbH,lobbyregister_eintrag,2022-09-19
"""""",Ipsen Pharma GmbH,lobbyregister_eintrag,2022-09-19
"""""",IPSF,lobbyregister_eintrag,2022-09-19
"""""",IPSO (International and European Public Services Organisation),lobbyregister_eintrag,2022-09-19
"""""",IPV - Industrie-Pensions-Verein e. V.,lobbyregister_eintrag,2022-09-19
"""""",IQDF,lobbyregister_eintrag,2022-09-19
"""""",IQN Path,lobbyregister_eintrag,2022-09-19
"""""",iqvia,lobbyregister_eintrag,2022-09-19
"""""",IQWiG - Institut für Qualität und Wirtschaftlichkeit im Gesundheitswesen: Kuratorium,lobbyregister_eintrag,2022-09-19
"""""",Iranische Gemeinde in Deutschland e. V.,lobbyregister_eintrag,2022-09-19
"""""",IREG International Rankings Expert Group,lobbyregister_eintrag,2022-09-19
"""""",IRENA Coalition for Action,lobbyregister_eintrag,2022-09-19
"""""",Iridium Satellite LLC,lobbyregister_eintrag,2022-09-19
"""""",iRights.Lab GmbH,lobbyregister_eintrag,2022-09-19
"""""",Irish Aid - Department of Foreign Affairs,lobbyregister_eintrag,2022-09-19
"""""",IRKV - Initiative Restkreditversicherer,lobbyregister_eintrag,2022-09-19
"""""",Irmtraud Chladek,lobbyregister_eintrag,2022-09-19
"""""",Irrsinnig Menschlich e. V.,lobbyregister_eintrag,2022-09-19
"""""",IRU World Road Transport Organization,lobbyregister_eintrag,2022-09-19
"""""",IRZ e.V. (Deutsche Stiftung für internationale rechtliche Zusammenarbeit),lobbyregister_eintrag,2022-09-19
"""""",Isabella Pfaff,lobbyregister_eintrag,2022-09-19
"""""",ISACA,lobbyregister_eintrag,2022-09-19
"""""",ISACA Germany Chapter e. V.,lobbyregister_eintrag,2022-09-19
"""""",ISB Dortmund -Interessenverband sozialgewerblicher Beschäftigungsinitiativen,lobbyregister_eintrag,2022-09-19
"""""",ISBM,lobbyregister_eintrag,2022-09-19
"""""",ISCC,lobbyregister_eintrag,2022-09-19
"""""",ISC Konstanz (International Solar Energy Research Center),lobbyregister_eintrag,2022-09-19
"""""",ISDB,lobbyregister_eintrag,2022-09-19
"""""",isdv - Interessengemeinschaft der selbständigen DiensterInnen in der Veranstaltungswirtschaft,lobbyregister_eintrag,2022-09-19
"""""",IServ,lobbyregister_eintrag,2022-09-19
"""""",IServ GmbH,lobbyregister_eintrag,2022-09-19
"""""",ISG-Institut für Sozialforschung und Gesellschaftspolitik GmbH,lobbyregister_eintrag,2022-09-19
"""""",ISKB Interessenverband Schweizerischer Kleinkraftwerk-Besitzer,lobbyregister_eintrag,2022-09-19
"""""",Islamisches Wissenschafts- und Bildungsinstitut e.V.,a_watch_organisation,2022-09-19
"""""",Islamkolleg Deutschland e.V.,a_watch_organisation,2022-09-19
"""""",ISN - Interessengemeinschaft der Schweinehalter Deutschlands e.V.,lobbyregister_eintrag,2022-09-19
"""""",ISN - Interessensgemeinschaft der Schweinehalter Deutschlands e.V.,lobbyregister_eintrag,2022-09-19
"""""",ISOC.de - Internet Society German Chapter e.V.,lobbyregister_eintrag,2022-09-19
"""""",ISOCARP - International Society of City and Regional Planners,lobbyregister_eintrag,2022-09-19
"""""",ISPPM e.V.,lobbyregister_eintrag,2022-09-19
"""""",ISQUA - International Society for Quality in Health Care CLG,lobbyregister_eintrag,2022-09-19
"""""","Israel-Kongress, I like Israel e.V.",a_watch_organisation,2022-09-19
"""""",Israelstiftung in Deutschland,a_watch_organisation,2022-09-19
"""""",ISRA VISION AG,lobbypedia_parteispenden,2022-09-19
"""""",ISSA,lobbyregister_eintrag,2022-09-19
"""""",ISS Information System Solutions AG,a_watch_organisation,2022-09-19
"""""",iss initiativkreis stuttgarter stiftungen e.V,lobbyregister_eintrag,2022-09-19
"""""",ista SE,lobbyregister_eintrag,2022-09-19
"""""",ISTE Industrieverband Steine und Erden Baden-Württemberg e. V.,lobbyregister_eintrag,2022-09-19
"""""",IST Industrie Service Sachsen-Thüringen GmbH,lobbypedia_parteispenden,2022-09-19
"""""",Istituto Nazionale di Fisica Nucleare (INFN) und Consiglio Nazionale delle Ricerche (CNR; Italienische Gesellschafter),lobbyregister_eintrag,2022-09-19
"""""",ISTO International Social Tourism Organisation,lobbyregister_eintrag,2022-09-19
"""""",ISU e. V.,lobbyregister_eintrag,2022-09-19
"""""",ISUV Interessenverband Unterhalt und Familienrecht e.V.,lobbyregister_eintrag,2022-09-19
"""""",ISWA - International Solid Waste Association (National Member Mitgliedschaft),lobbyregister_eintrag,2022-09-19
"""""",ISWA Solid Waste Association,lobbyregister_eintrag,2022-09-19
"""""",ITAD,lobbyregister_eintrag,2022-09-19
"""""",ITAD - Interessengemeinschaft der Thermischen Abfallbehandlungsanlagen in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITAD-Interessengemeinschaft der Thermischen Abfallbehandlungsanlagen in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITAD Interessengemeinschaft Thermischer Abfallbehandlungsanlagen in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""","Italian Agency for Development Cooperation, Agenzia Italiana per la Cooperatzione allo Sviluppo",lobbyregister_eintrag,2022-09-19
"""""",Italia Solare,lobbyregister_eintrag,2022-09-19
"""""",Italienische Handelskammer für Deutschland,lobbyregister_eintrag,2022-09-19
"""""",Italienische Handelskammer für Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITCN World,lobbyregister_eintrag,2022-09-19
"""""",IT-Dienstleistungen - selbständig,a_watch_organisation,2022-09-19
"""""",ITGA BW - Industrieverband Technische Gebäudeausrüstung Baden-Württemberg e. V.,lobbyregister_eintrag,2022-09-19
"""""","ITG Ingenieur-, Tief- und Gleisbau GmbH",lobbypedia_parteispenden,2022-09-19
"""""",ITG Ingenieur- Tief- und Gleisbau GmbH,lobbypedia_parteispenden,2022-09-19
"""""",IT-Gründerzentrum GmbH,a_watch_organisation,2022-09-19
"""""",ITI Internationales Theaterinstitut Deutschland,lobbyregister_eintrag,2022-09-19
"""""",ITRS Industrieverband Technische Textilien-Rollladen-Sonnenschutz e.V.,lobbyregister_eintrag,2022-09-19
"""""",IT Service Management Forum,lobbyregister_eintrag,2022-09-19
"""""",ITS Germany,lobbyregister_eintrag,2022-09-19
"""""",ITS Germany e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITS mobility e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITS Mobility e.V.,lobbyregister_eintrag,2022-09-19
"""""",ITS mobility GmbH,lobbyregister_eintrag,2022-09-19
"""""",it´s OWL e.V.,lobbyregister_eintrag,2022-09-19
"""""",IT-Stadt Koblenz,lobbyregister_eintrag,2022-09-19
"""""",ITU,lobbyregister_eintrag,2022-09-19
"""""",ITU - International Telecommunication Unit,lobbyregister_eintrag,2022-09-19
"""""",ITU - Participant,lobbyregister_eintrag,2022-09-19
"""""",ITVA e.V. (gegenseitige Mitgliedschaft),lobbyregister_eintrag,2022-09-19
"""""",ITV Studios Germany Holding GmbH,a_watch_organisation,2022-09-19
"""""",ITZ Initiative Transparente Zivilgesellschaft,lobbyregister_eintrag,2022-09-19
