graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_auftraggeber_anzahl
"""""",lobbyregister_client,lobbyregister,2022-06-02,TÜV SÜD Industrie Service GmbH,TÜV SÜD Industrie Service GmbH,norm_lobbyregister_eintrag_2022-09-19_#0021987,
"""""",lobbyregister_client,lobbyregister,2022-09-05,U.S. Industrial Pellet Association (USIPA),U.S. Industrial Pellet Association (USIPA),norm_lobbyregister_eintrag_2022-09-19_#0022011,
"""""",lobbyregister_client,lobbyregister,2022-06-29,Uber B.V.,Uber B.V.,norm_lobbyregister_eintrag_2022-09-19_#0022017,
"""""",lobbyregister_client,lobbyregister,2022-05-23,Uber Germany GmbH,Uber Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022021,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Ubirch GmbH,Ubirch GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022032,
"""""",lobbyregister_client,lobbyregister,2022-08-25,UCB Pharma GmbH,UCB Pharma GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022044,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Uhlmann Pac-Systeme GmbH & Co. KG,Uhlmann Pac-Systeme GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0022064,
"""""",lobbyregister_client,lobbyregister,2022-09-05,Ukrainian Business and Trade Association (UBTA),Ukrainian Business and Trade Association (UBTA),norm_lobbyregister_eintrag_2022-09-19_#0022075,
"""""",lobbyregister_client,lobbyregister,2022-04-05,UMAX Trade,UMAX Trade,norm_lobbyregister_eintrag_2022-09-19_#0022091,
"""""",lobbyregister_client,lobbyregister,2022-02-28,Umicore NV/SA,Umicore NV/SA,norm_lobbyregister_eintrag_2022-09-19_#0022094,
"""""",lobbyregister_client,lobbyregister,2022-04-13,Unabhängiger Tanklagerverband e.V.,Unabhängiger Tanklagerverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022134,
"""""",lobbyregister_client,lobbyregister,2022-09-13,Union Asset Management Holding AG,Union Asset Management Holding AG,norm_lobbypedia_parteispenden_2022-09-19_#0022174,
"""""",lobbyregister_client,lobbyregister,2022-07-28,Union Krankenversicherung Aktiengesellschaft,Union Krankenversicherung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0022194,
"""""",lobbyregister_client,lobbyregister,2022-07-28,Union Reiseversicherung Aktiengesellschaft,Union Reiseversicherung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0022201,
"""""",lobbyregister_client,lobbyregister,2022-06-27,Uniper,Uniper,norm_lobbyregister_eintrag_2022-09-19_#0022213,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Uniper Energy Sales GmbH,Uniper Energy Sales GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022214,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Uniper Kraftwerke GmbH,Uniper Kraftwerke GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022215,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Uniper SE,Uniper SE,norm_lobbyregister_eintrag_2022-09-19_#0022216,
"""""",lobbyregister_client,lobbyregister,2022-07-02,United Nations,United Nations,norm_lobbyregister_eintrag_2022-09-19_#0022229,
"""""",lobbyregister_client,lobbyregister,2022-06-02,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022244,
"""""",lobbyregister_client,lobbyregister,2022-06-14,Universität Regensburg - IREBS Institut für Immobilienwirtschaft,Universität Regensburg - IREBS Institut für Immobilienwirtschaft,norm_lobbyregister_eintrag_2022-09-19_#0022256,
"""""",lobbyregister_client,lobbyregister,2022-08-16,Universitätsklinikium Mannheim GmbH,Universitätsklinikium Mannheim GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022260,
"""""",lobbyregister_client,lobbyregister,2022-09-16,Unternehmensinitiative Zeitarbeit sichert Pflege,Unternehmensinitiative Zeitarbeit sichert Pflege,norm_lobbyregister_eintrag_2022-09-19_#0022350,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Unternehmertum Venture Capital Partners GmbH,Unternehmertum Venture Capital Partners GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022382,
"""""",lobbyregister_client,lobbyregister,2022-09-07,UPM GmbH,UPM GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022429,
"""""",lobbyregister_client,lobbyregister,2022-09-05,Urenco Deutschland GmbH,Urenco Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022439,
"""""",lobbyregister_client,lobbyregister,2022-08-26,URGO GmbH,URGO GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022443,
"""""",lobbyregister_client,lobbyregister,2022-08-31,USE MY ENERGY GmbH,USE MY ENERGY GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022450,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Vaillant GmbH,Vaillant GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022477,
"""""",lobbyregister_client,lobbyregister,2022-09-07,Vallourec Deutschland GmbH,Vallourec Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022481,
"""""",lobbyregister_client,lobbyregister,2022-06-15,Valneva SE,Valneva SE,norm_lobbyregister_eintrag_2022-09-19_#0022482,
"""""",lobbyregister_client,lobbyregister,2022-02-24,VAMED Aktiengesellschaft,VAMED Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0022487,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Vantage Towers AG,Vantage Towers AG,norm_lobbyregister_eintrag_2022-09-19_#0022490,
"""""",lobbyregister_client,lobbyregister,2022-07-29,Varian Medical Systems Deutschland GmbH & Co. KG,Varian Medical Systems Deutschland GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0022492,
"""""",lobbyregister_client,lobbyregister,2022-09-13,Varta AG,Varta AG,norm_lobbyregister_eintrag_2022-09-19_#0022499,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Vattenfall Energy Trading GmbH,Vattenfall Energy Trading GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022509,
"""""",lobbyregister_client,lobbyregister,2022-03-04,VDDS Verband Deutscher Dentalsoftware-Unternehmen,VDDS Verband Deutscher Dentalsoftware-Unternehmen,norm_lobbyregister_eintrag_2022-09-19_#0022587,
"""""",lobbyregister_client,lobbyregister,2022-03-04,VDMA e.V. Power Systems,VDMA e.V. Power Systems,norm_lobbyregister_eintrag_2022-09-19_#0022665,
"""""",lobbyregister_client,lobbyregister,2022-07-02,VDRK Verband der Rohr- und Kanal-Technik-Unternehmen e.V.,VDRK Verband der Rohr- und Kanal-Technik-Unternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022690,
"""""",lobbyregister_client,lobbyregister,2022-02-28,Velux Deutschland,Velux Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0022735,
"""""",lobbyregister_client,lobbyregister,2022-08-25,Venture Leap GmbH,Venture Leap GmbH,norm_lobbyregister_eintrag_2022-09-19_#0022752,
"""""",lobbyregister_client,lobbyregister,2022-04-28,Verband der Bau- und Rohstoffindustrie e.V. (vero),Verband der Bau- und Rohstoffindustrie e.V. (vero),norm_lobbyregister_eintrag_2022-09-19_#0022824,
"""""",lobbyregister_client,lobbyregister,2022-06-15,Verband der Bayerischen Entsorgungsunternehmen e.V. (VBS),Verband der Bayerischen Entsorgungsunternehmen e.V. (VBS),norm_lobbyregister_eintrag_2022-09-19_#0022832,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Bayerischen Metall- und Elektro-Industrie e.V.,Verband der Bayerischen Metall- und Elektro-Industrie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022834,
"""""",lobbyregister_client,lobbyregister,2022-03-04,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022859,
"""""",lobbyregister_client,lobbyregister,2022-09-08,Verband der Deutschen Biokraftstoffindustrie e.V (VDB),Verband der Deutschen Biokraftstoffindustrie e.V (VDB),norm_lobbyregister_eintrag_2022-09-19_#0022890,
"""""",lobbyregister_client,lobbyregister,2022-02-23,Verband der deutschen Rauchtabakindustrie e.V.,Verband der deutschen Rauchtabakindustrie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022919,
"""""",lobbyregister_client,lobbyregister,2022-03-04,Verband der Diagnostica-Industrie e.V.,Verband der Diagnostica-Industrie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022924,
"""""",lobbyregister_client,lobbyregister,2022-05-31,Verband der Diätassistenten - Deutscher Bundesverband e. V.,Verband der Diätassistenten - Deutscher Bundesverband e. V.,norm_lobbyregister_eintrag_2022-09-19_#0022927,
"""""",lobbyregister_client,lobbyregister,2022-04-05,Verband der Einzelimporteure internationaler Arzneimittel VEIA,Verband der Einzelimporteure internationaler Arzneimittel VEIA,norm_lobbyregister_eintrag_2022-09-19_#0022932,
"""""",lobbyregister_client,lobbyregister,2022-07-29,Verband der Hämophilie-Apotheken e.V.,Verband der Hämophilie-Apotheken e.V.,norm_lobbyregister_eintrag_2022-09-19_#0022976,
"""""",lobbyregister_client,lobbyregister,2022-09-16,Verband der internationalen Autovermieter e. V.,Verband der internationalen Autovermieter e. V.,norm_lobbyregister_eintrag_2022-09-19_#0023005,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Verband der Internationalen Kraftfahrzeughersteller e.V. (VDIK),Verband der Internationalen Kraftfahrzeughersteller e.V. (VDIK),norm_lobbyregister_eintrag_2022-09-19_#0023009,
"""""",lobbyregister_client,lobbyregister,2022-01-25,Verband der Kleinen und Mittelgroßen Kitaträger,Verband der Kleinen und Mittelgroßen Kitaträger,norm_lobbyregister_eintrag_2022-09-19_#0023016,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metallindustriellen Niedersachsens e.V.,Verband der Metallindustriellen Niedersachsens e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023028,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektroindustrie Baden-Württemberg e. V. (Südwestmetall),Verband der Metall- und Elektroindustrie Baden-Württemberg e. V. (Südwestmetall),norm_lobbyregister_eintrag_2022-09-19_#0023031,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektroindustrie Berlin und Brandenburg e.V.,Verband der Metall- und Elektroindustrie Berlin und Brandenburg e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023033,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektroindustrie des Saarlandes e.V.,Verband der Metall- und Elektroindustrie des Saarlandes e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023034,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektro-Industrie in Thüringen e.V.,Verband der Metall- und Elektro-Industrie in Thüringen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023037,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektroindustrie Nordrhein-Westfalen e.V.,Verband der Metall- und Elektroindustrie Nordrhein-Westfalen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023038,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektroindustrie Sachsen-Anhalt e.V.,Verband der Metall- und Elektroindustrie Sachsen-Anhalt e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023039,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Verband der Metall- und Elektro-Unternehmen Hessen e.V.,Verband der Metall- und Elektro-Unternehmen Hessen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023042,
"""""",lobbyregister_client,lobbyregister,2022-09-06,Verband der Privatärztlichen Verrechnungsstellen e.V.,Verband der Privatärztlichen Verrechnungsstellen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023057,
"""""",lobbyregister_client,lobbyregister,2022-07-04,Verband der Privaten Bausparkassen e.V.,Verband der Privaten Bausparkassen e.V.,norm_a_watch_organisation_2022-09-19_#0023058,
"""""",lobbyregister_client,lobbyregister,2022-03-03,Verband der Privaten Krankenversicherung,Verband der Privaten Krankenversicherung,norm_lobbyregister_eintrag_2022-09-19_#0023062,
"""""",lobbyregister_client,lobbyregister,2022-02-28,Verband der Rübenanbauer im Lippe-Weser Raum e.V.,Verband der Rübenanbauer im Lippe-Weser Raum e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023086,
"""""",lobbyregister_client,lobbyregister,2022-09-13,Verband der Sparda-Banken e.V.,Verband der Sparda-Banken e.V.,norm_a_watch_organisation_2022-09-19_#0023095,
"""""",lobbyregister_client,lobbyregister,2022-07-04,Verband der Veranstaltungsorganisatoren e.V.,Verband der Veranstaltungsorganisatoren e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023106,
"""""",lobbyregister_client,lobbyregister,2022-07-22,Verband der Verarbeitungsbetriebe Tierischer Nebenprodukte e.V. (VVTN),Verband der Verarbeitungsbetriebe Tierischer Nebenprodukte e.V. (VVTN),norm_lobbyregister_eintrag_2022-09-19_#0023107,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Verband der Wellpappen-Industrie e.V. (VDW),Verband der Wellpappen-Industrie e.V. (VDW),norm_lobbyregister_eintrag_2022-09-19_#0023112,
"""""",lobbyregister_client,lobbyregister,2022-01-11,Verband der Wissenschaftlichen Katholischen Studentenvereine Unitas e.V.,Verband der Wissenschaftlichen Katholischen Studentenvereine Unitas e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023118,
"""""",lobbyregister_client,lobbyregister,2022-05-09,Verband der Zytostatika herstellenden Apothekerinnen und Apotheker (VZA) e.V.,Verband der Zytostatika herstellenden Apothekerinnen und Apotheker (VZA) e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023136,
"""""",lobbyregister_client,lobbyregister,2022-03-21,Verband des eZigarettenhandels (VdeH),Verband des eZigarettenhandels (VdeH),norm_lobbyregister_eintrag_2022-09-19_#0023141,
"""""",lobbyregister_client,lobbyregister,2022-02-25,Verband Deutscher Büchsenmacher und Waffenfachhändler e.V.,Verband Deutscher Büchsenmacher und Waffenfachhändler e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023166,
"""""",lobbyregister_client,lobbyregister,2022-07-13,Verband Deutscher Freizeitparks und Freizeitunternehmen e.V.,Verband Deutscher Freizeitparks und Freizeitunternehmen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023174,
"""""",lobbyregister_client,lobbyregister,2022-02-01,Verband Deutscher Reeder (VDR),Verband Deutscher Reeder (VDR),norm_lobbyregister_eintrag_2022-09-19_#0023233,
"""""",lobbyregister_client,lobbyregister,2022-08-08,Verband Deutscher Weinexporteure e. V.,Verband Deutscher Weinexporteure e. V.,norm_lobbyregister_eintrag_2022-09-19_#0023264,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Verband Deutsches Reisemanagement e.V. (VDR),Verband Deutsches Reisemanagement e.V. (VDR),norm_lobbyregister_eintrag_2022-09-19_#0023271,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Verband Fenster + Fassade,Verband Fenster + Fassade,norm_lobbyregister_eintrag_2022-09-19_#0023303,
"""""",lobbyregister_client,lobbyregister,2022-02-18,Verband katholischer Altenhilfe in Deutschland e. V.,Verband katholischer Altenhilfe in Deutschland e. V.,norm_lobbyregister_eintrag_2022-09-19_#0023372,
"""""",lobbyregister_client,lobbyregister,2022-07-11,Verband Kunststoffabgasanlagen,Verband Kunststoffabgasanlagen,norm_lobbyregister_eintrag_2022-09-19_#0023382,
"""""",lobbyregister_client,lobbyregister,2022-07-11,Verband Sichere Transport- und Verteilnetze/KRITIS e.V.,Verband Sichere Transport- und Verteilnetze/KRITIS e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023427,
"""""",lobbyregister_client,lobbyregister,2022-02-28,Verband Süddeutscher Zuckerrübenanbauer e. V.,Verband Süddeutscher Zuckerrübenanbauer e. V.,norm_lobbyregister_eintrag_2022-09-19_#0023436,
"""""",lobbyregister_client,lobbyregister,2022-09-13,Vereinigung Baden-Württembergische Wertpapierbörse e.V.,Vereinigung Baden-Württembergische Wertpapierbörse e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023649,
"""""",lobbyregister_client,lobbyregister,2022-07-21,Vereinigung Sportsponsoring-Anbieter e.V.,Vereinigung Sportsponsoring-Anbieter e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023745,
"""""",lobbyregister_client,lobbyregister,2022-07-11,Veridos GmbH,Veridos GmbH,norm_lobbyregister_eintrag_2022-09-19_#0023857,
"""""",lobbyregister_client,lobbyregister,2022-04-29,Verisure Deutschland,Verisure Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0023859,
"""""",lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Konzern-Rückversicherung Aktiengesellschaft,Versicherungskammer Bayern Konzern-Rückversicherung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0023911,
"""""",lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Pensionskasse Aktiengesellschaft,Versicherungskammer Bayern Pensionskasse Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0023912,
"""""",lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Versicherungsanstalt des öffentlichen Rechts,Versicherungskammer Bayern Versicherungsanstalt des öffentlichen Rechts,norm_lobbyregister_eintrag_2022-09-19_#0023913,
"""""",lobbyregister_client,lobbyregister,2022-03-03,Vertex Pharmaceuticals (Germany) GmbH,Vertex Pharmaceuticals (Germany) GmbH,norm_lobbyregister_eintrag_2022-09-19_#0023921,
"""""",lobbyregister_client,lobbyregister,2022-02-26,Verwaltungsgesellschaft Lotto und Toto in Mecklenburg-Vorpommern mbh,Verwaltungsgesellschaft Lotto und Toto in Mecklenburg-Vorpommern mbh,norm_lobbyregister_eintrag_2022-09-19_#0023925,
"""""",lobbyregister_client,lobbyregister,2022-05-17,VIACTIV Krankenkasse,VIACTIV Krankenkasse,norm_lobbyregister_eintrag_2022-09-19_#0023977,
"""""",lobbyregister_client,lobbyregister,2022-09-02,viagogo AG,viagogo AG,norm_lobbyregister_eintrag_2022-09-19_#0023979,
"""""",lobbyregister_client,lobbyregister,2022-06-15,Viega GmbH & Co. KG,Viega GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0023988,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Viessmann Climate Solutions SE,Viessmann Climate Solutions SE,norm_lobbyregister_eintrag_2022-09-19_#0023993,
"""""",lobbyregister_client,lobbyregister,2022-05-31,Vifor Pharma Deutschland,Vifor Pharma Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0023999,
"""""",lobbyregister_client,lobbyregister,2022-06-15,ViiV Healthcare GmbH,ViiV Healthcare GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024004,
"""""",lobbyregister_client,lobbyregister,2022-02-25,Vimac Consultancy B.V.,Vimac Consultancy B.V.,norm_lobbyregister_eintrag_2022-09-19_#0024019,
"""""",lobbyregister_client,lobbyregister,2022-03-06,Virtuelles Krankenhaus NRW gGmbH,Virtuelles Krankenhaus NRW gGmbH,norm_lobbyregister_eintrag_2022-09-19_#0024029,
"""""",lobbyregister_client,lobbyregister,2022-08-30,Visionrunner GmbH,Visionrunner GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024034,
"""""",lobbyregister_client,lobbyregister,2022-05-16,Vita34 AG,Vita34 AG,norm_lobbyregister_eintrag_2022-09-19_#0024037,
"""""",lobbyregister_client,lobbyregister,2022-05-07,Vita 34 AG,Vita 34 AG,norm_lobbyregister_eintrag_2022-09-19_#0024038,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies Germany GmbH,Vitesco Technologies Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024041,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies GmbH,Vitesco Technologies GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024042,
"""""",lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies Group AG,Vitesco Technologies Group AG,norm_lobbyregister_eintrag_2022-09-19_#0024043,
"""""",lobbyregister_client,lobbyregister,2022-09-13,Vitol SA,Vitol SA,norm_lobbyregister_eintrag_2022-09-19_#0024044,
"""""",lobbyregister_client,lobbyregister,2022-02-23,Vivawest Wohnen GmbH,Vivawest Wohnen GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024052,
"""""",lobbyregister_client,lobbyregister,2022-08-31,VK Energie GmbH,VK Energie GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024059,
"""""",lobbyregister_client,lobbyregister,2022-06-02,VKU Verlag GmbH München/Berlin,VKU Verlag GmbH München/Berlin,norm_lobbyregister_eintrag_2022-09-19_#0024071,
"""""",lobbyregister_client,lobbyregister,2022-04-21,VMware International Unlimited Company,VMware International Unlimited Company,norm_lobbyregister_eintrag_2022-09-19_#0024083,
"""""",lobbyregister_client,lobbyregister,2022-09-15,Vodafone GmbH,Vodafone GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024092,
"""""",lobbyregister_client,lobbyregister,2022-08-09,Voi Technology Germany GmbH,Voi Technology Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024111,
"""""",lobbyregister_client,lobbyregister,2022-09-13,VOI Technology Germany GmbH,VOI Technology Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024112,
"""""",lobbyregister_client,lobbyregister,2022-06-10,Volkssolidarität Landesverband Berlin e. V.,Volkssolidarität Landesverband Berlin e. V.,norm_lobbyregister_eintrag_2022-09-19_#0024149,
